свет,568290,NOUN,SINGULAR
области,561902,NOUN,SINGULAR
истории,561623,NOUN,SINGULAR
путь,557178,NOUN,SINGULAR
общения,548424,NOUN,SINGULAR
руках,544404,NOUN,PLURAL
ночь,544318,NOUN,SINGULAR
двери,544264,NOUN,SINGULAR
любви,539429,NOUN,SINGULAR
город,534603,NOUN,SINGULAR
руками,531402,NOUN,PLURAL
глаз,530684,NOUN,SINGULAR
нами,529993,PRONOUN,
мать,527547,NOUN,SINGULAR
тела,520192,NOUN,PLURAL
войны,519888,NOUN,PLURAL
голове,519109,NOUN,SINGULAR
любовь,505011,NOUN,SINGULAR
пару,490151,NOUN,SINGULAR
годы,486724,NOUN,PLURAL
часов,483069,NOUN,PLURAL
право,480798,NOUN,ADVERB,ADJECTIVE,SINGULAR
вопросы,477396,NOUN,PLURAL
отца,476120,NOUN,SINGULAR
слов,475590,NOUN,PLURAL
женщины,465316,NOUN,SINGULAR
числе,464519,NOUN,SINGULAR
этим,463997,DETERMINER,PRONOUN,
силу,461356,NOUN,SINGULAR
доме,460961,NOUN,SINGULAR
решение,459687,NOUN,SINGULAR
глазах,459162,NOUN,PLURAL
работе,453159,NOUN,SINGULAR
дети,447878,NOUN,PLURAL
страны,447133,NOUN,PLURAL
мужчина,442399,NOUN,SINGULAR
мама,441490,NOUN,SINGULAR
решения,440136,NOUN,SINGULAR
группы,439164,NOUN,SINGULAR
вещи,435579,NOUN,SINGULAR
землю,432237,NOUN,SINGULAR
стол,431398,NOUN,SINGULAR
порядке,428688,NOUN,SINGULAR
земли,428547,NOUN,PLURAL
конца,426160,NOUN,SINGULAR
мысль,425813,NOUN,SINGULAR
души,424064,VERB,NOUN,IMP;INFLECTED_FORM;PLURAL
комнату,423656,NOUN,SINGULAR
прав,419399,ADJECTIVE,NOUN,PLURAL
начала,417068,NOUN,VERB,FORM_OF;INFLECTED_FORM;SINGULAR
тысяч,413974,NUMERAL,NOUN,PLURAL
период,411139,NOUN,SINGULAR
роль,411059,NOUN,SINGULAR
конце,404506,NOUN,SINGULAR
волосы,403244,NOUN,PLURAL
книги,401469,NOUN,SINGULAR
речь,400643,NOUN,SINGULAR
людям,394790,NOUN,PLURAL
помощь,391753,NOUN,SINGULAR
точки,390959,NOUN,SINGULAR
форме,390681,NOUN,SINGULAR
связи,389436,NOUN,SINGULAR
крови,386178,NOUN,SINGULAR
зрения,383388,NOUN,SINGULAR
средств,381309,NOUN,PLURAL
цели,375537,NOUN,VERB,FORM_OF;IMP;INFLECTED_FORM;SINGULAR
работа,374664,NOUN,SINGULAR
процесс,369112,NOUN,SINGULAR
груди,367866,NOUN,PLURAL
комнате,366633,NOUN,SINGULAR
земле,364929,NOUN,SINGULAR
степени,360845,NOUN,SINGULAR
чувство,359042,NOUN,SINGULAR
никого,357910,PRONOUN,
головы,356661,NOUN,SINGULAR
матери,353785,NOUN,VERB,FORM_OF;IMP;INFLECTED_FORM;SINGULAR
часа,353465,NOUN,SINGULAR
воду,352236,NOUN,SINGULAR
века,351924,NOUN,PLURAL
труда,350286,NOUN,SINGULAR
язык,349625,NOUN,SINGULAR
машины,349053,NOUN,SINGULAR
людьми,347741,NOUN,PLURAL
основе,347166,NOUN,SINGULAR
армии,345201,NOUN,SINGULAR
семьи,344062,NOUN,PLURAL
лицом,340297,NOUN,SINGULAR
лице,340288,NOUN,SINGULAR
раза,340240,NOUN,SINGULAR
ребенок,339923,NOUN,SINGULAR
кровь,338356,NOUN,SINGULAR
чувства,338230,NOUN,SINGULAR
свете,337000,NOUN,SINGULAR
имени,336668,NOUN,PREPOSITION,SINGULAR
номер,336481,NOUN,SINGULAR
минуту,335826,NOUN,SINGULAR
уровень,335826,NOUN,SINGULAR
парень,334780,NOUN,SINGULAR
стены,334449,NOUN,PLURAL
рода,332258,NOUN,PLURAL
поле,331958,NOUN,SINGULAR
сына,331522,NOUN,SINGULAR
губы,329178,NOUN,PLURAL
ночи,329094,NOUN,SINGULAR
кому,328541,PRONOUN,NOUN,SINGULAR
городе,328070,NOUN,SINGULAR
случай,327779,NOUN,SINGULAR
утром,324358,ADVERB,NOUN,SINGULAR
формы,322818,NOUN,SINGULAR
спиной,322315,NOUN,SINGULAR
голосом,321304,NOUN,SINGULAR
словами,321291,NOUN,PLURAL
ночью,321113,ADVERB,NOUN,SINGULAR
боль,321017,NOUN,SINGULAR
жена,319858,NOUN,SINGULAR
женщин,319545,NOUN,PLURAL
улице,318742,NOUN,SINGULAR
смысле,318420,NOUN,SINGULAR
начале,318308,NOUN,SINGULAR
дочь,317874,NOUN,SINGULAR
идеи,316813,NOUN,SINGULAR
смерть,316072,NOUN,ADVERB,SINGULAR
дороге,315977,NOUN,SINGULAR
энергии,315068,NOUN,SINGULAR
воздух,315053,NOUN,SINGULAR
плечами,313669,NOUN,PLURAL
другу,313276,NOUN,SINGULAR
правило,311835,NOUN,VERB,SINGULAR
чему,309298,PRONOUN,
система,307485,NOUN,SINGULAR
типа,307396,ADVERB,NOUN,SINGULAR
света,306633,NOUN,SINGULAR
смысл,306080,NOUN,SINGULAR
желание,305109,NOUN,SINGULAR
окна,304964,NOUN,PLURAL
душе,302348,NOUN,SINGULAR
утра,300329,ADVERB,NOUN,PLURAL
море,300294,NOUN,SINGULAR
дорогу,299603,NOUN,SINGULAR
вечером,296073,ADVERB,NOUN,SINGULAR
мужчины,295647,NOUN,SINGULAR
брат,295151,NOUN,SINGULAR
цвета,292757,NOUN,PLURAL
круг,292493,NOUN,SINGULAR
случаях,290186,NOUN,PLURAL
вечер,289921,NOUN,SINGULAR
уровне,289517,NOUN,SINGULAR
стране,289483,NOUN,SINGULAR
проблем,288788,NOUN,PLURAL
боли,288675,VERB,NOUN,FORM_OF;IMP;INFLECTED_FORM;SINGULAR
комнаты,287247,NOUN,SINGULAR
трудом,286776,NOUN,SINGULAR
число,286674,NOUN,SINGULAR
народ,285728,NOUN,SINGULAR
машину,285178,NOUN,SINGULAR
нечто,284880,PRONOUN,
мужа,284225,NOUN,SINGULAR
месяц,283882,NOUN,SINGULAR
уровня,282987,NOUN,SINGULAR
небо,282500,NOUN,SINGULAR
власть,282486,NOUN,SINGULAR
солнце,281930,NOUN,SINGULAR
окно,281553,NOUN,SINGULAR
девушки,281210,NOUN,SINGULAR
силой,281160,NOUN,SINGULAR
рублей,280498,NOUN,PLURAL
помощи,278993,NOUN,SINGULAR
руке,278190,NOUN,SINGULAR
неделю,278047,NOUN,SINGULAR
душу,277837,VERB,NOUN,SINGULAR
страх,276697,NOUN,ADVERB,SINGULAR
памяти,275410,NOUN,SINGULAR
данных,274455,NOUN,SINGULAR
срок,274139,NOUN,SINGULAR
порядок,273808,NOUN,SINGULAR
история,273057,NOUN,SINGULAR
целом,272340,NOUN,SINGULAR
делу,272287,NOUN,SINGULAR
сердца,271780,NOUN,PLURAL
участие,271141,NOUN,SINGULAR
конец,270390,NOUN,SINGULAR
водой,270129,NOUN,SINGULAR
план,269208,NOUN,SINGULAR
условия,268711,NOUN,SINGULAR
суда,268707,NOUN,PLURAL
стороне,268539,NOUN,SINGULAR
письмо,267994,NOUN,SINGULAR
речи,267950,NOUN,SINGULAR
образ,267541,NOUN,SINGULAR
месяцев,267181,NOUN,PLURAL
опыт,267163,NOUN,SINGULAR
связь,267122,NOUN,SINGULAR
голова,264584,NOUN,SINGULAR
целью,264358,NOUN,SINGULAR
никому,263837,PRONOUN,
кофе,263399,NOUN,SINGULAR
огонь,262387,NOUN,INTERJECTION,SINGULAR
сила,262232,NOUN,PLURAL
полу,262074,NOUN,SINGULAR
дороги,259094,ADJECTIVE,NOUN,PLURAL
органов,258714,NOUN,PLURAL
оружие,257806,NOUN,SINGULAR
народа,257703,NOUN,SINGULAR
стола,257649,NOUN,SINGULAR
девочка,257006,NOUN,SINGULAR
историю,256971,NOUN,SINGULAR
сторон,256837,NOUN,PLURAL
способ,255707,NOUN,SINGULAR
месяца,255094,NOUN,SINGULAR
слезы,253872,NOUN,SINGULAR
телефон,252951,NOUN,SINGULAR
цель,252736,NOUN,VERB,IMP;INFLECTED_FORM;SINGULAR
вода,251018,NOUN,SINGULAR
торгов,250747,NOUN,PLURAL
очередь,250543,NOUN,SINGULAR
друзей,250123,NOUN,PLURAL
данные,249620,NOUN,ADJECTIVE,SINGULAR
ответа,249230,NOUN,SINGULAR
кровати,248042,NOUN,SINGULAR
душа,245602,NOUN,PARTICIPLE,SINGULAR
пора,241409,NOUN,SINGULAR
факт,240334,NOUN,SINGULAR
удар,238980,NOUN,SINGULAR
берегу,238598,NOUN,VERB,SINGULAR
капитан,238024,NOUN,SINGULAR
школы,236021,NOUN,SINGULAR
мнению,235981,NOUN,SINGULAR
книгу,235936,NOUN,SINGULAR
момента,235506,NOUN,SINGULAR
друзья,234104,NOUN,PLURAL
времена,233817,NOUN,PLURAL
грудь,233774,NOUN,SINGULAR
события,233648,NOUN,SINGULAR
платье,233436,NOUN,SINGULAR
мужчин,233360,NOUN,PLURAL
ногами,232848,NOUN,PLURAL
этому,232783,DETERMINER,PRONOUN,
спину,232568,NOUN,SINGULAR
утро,232179,NOUN,SINGULAR
системе,231905,NOUN,SINGULAR
счастье,231180,NOUN,SINGULAR
игры,231016,NOUN,PLURAL
адрес,230675,NOUN,SINGULAR
пальцы,229074,NOUN,PLURAL
стене,228359,NOUN,SINGULAR
событий,228172,NOUN,PLURAL
функции,228172,NOUN,SINGULAR
закон,227684,NOUN,SINGULAR
ветер,227668,NOUN,SINGULAR
закона,227572,NOUN,SINGULAR
плечо,225846,NOUN,SINGULAR
плечи,225844,NOUN,PLURAL
жизнью,225493,NOUN,SINGULAR
систему,225429,NOUN,SINGULAR
недели,225412,NOUN,SINGULAR
брата,225234,NOUN,SINGULAR
часы,224715,NOUN,PLURAL
линии,222956,NOUN,SINGULAR
вида,222788,NOUN,SINGULAR
страха,222768,NOUN,SINGULAR
память,222327,NOUN,SINGULAR
мальчик,221637,NOUN,SINGULAR
воздухе,221083,NOUN,SINGULAR
генерал,221046,NOUN,SINGULAR
выбор,220961,NOUN,SINGULAR
знания,219735,NOUN,SINGULAR
запах,219373,NOUN,VERB,SINGULAR
стран,218700,NOUN,PLURAL
семье,218660,NOUN,SINGULAR
языке,217753,NOUN,SINGULAR
улыбкой,217201,NOUN,SINGULAR
задачи,217052,NOUN,SINGULAR
службы,216719,NOUN,SINGULAR
центре,215326,NOUN,SINGULAR
школе,214380,NOUN,SINGULAR
числа,214235,NOUN,PLURAL
рука,213773,NOUN,SINGULAR
тысячи,213194,NUMERAL,NOUN,SINGULAR
состав,212793,NOUN,SINGULAR
языка,212448,NOUN,SINGULAR
минуты,212384,NOUN,SINGULAR
метров,212224,NOUN,PLURAL
частью,212064,NOUN,SINGULAR
столом,211495,NOUN,SINGULAR
встречи,211439,NOUN,SINGULAR
солдат,210817,NOUN,SINGULAR
лесу,210681,NOUN,SINGULAR
секунду,210121,NOUN,SINGULAR
природы,209997,NOUN,SINGULAR
знак,208932,NOUN,SINGULAR
итоге,208890,NOUN,SINGULAR
видом,208825,NOUN,SINGULAR
группа,208781,NOUN,SINGULAR
днем,208164,ADVERB,NOUN,SINGULAR
улицу,207539,NOUN,SINGULAR
зубы,207256,NOUN,PLURAL
девушку,207236,NOUN,SINGULAR
работ,206932,NOUN,PLURAL
местах,205572,NOUN,PLURAL
дыхание,204948,NOUN,SINGULAR
бумаги,204175,NOUN,SINGULAR
желания,204007,NOUN,SINGULAR
теории,204004,NOUN,SINGULAR
роста,203005,NOUN,PLURAL
начало,202664,NOUN,VERB,SINGULAR
словам,202306,NOUN,PLURAL
июля,202306,NOUN,SINGULAR
князь,202275,NOUN,SINGULAR
тему,202040,NOUN,SINGULAR
рамках,201961,NOUN,PLURAL
влияние,201873,NOUN,SINGULAR
защиты,201486,NOUN,SINGULAR
папа,200708,NOUN,SINGULAR
лицу,200267,NOUN,SINGULAR
честь,200192,NOUN,VERB,SINGULAR
реки,199489,NOUN,PLURAL
колени,199324,NOUN,PLURAL
секунд,198604,NOUN,PLURAL
понятия,198425,NOUN,SINGULAR
церкви,197391,NOUN,SINGULAR
другом,197220,ADJECTIVE,NOUN,SINGULAR
поля,197192,NOUN,PARTICIPLE,PLURAL
голоса,197151,NOUN,PLURAL
позиции,196909,NOUN,SINGULAR
правда,196098,NOUN,INTERJECTION,CONJUNCTION,SINGULAR
роли,196059,NOUN,SINGULAR
черт,195904,NOUN,INTERJECTION,PLURAL
правила,195583,NOUN,VERB,FORM_OF;INFLECTED_FORM;SINGULAR
ногу,195414,NOUN,SINGULAR
модели,195383,NOUN,SINGULAR
декабря,194814,NOUN,SINGULAR
звук,194716,NOUN,SINGULAR
доктор,194611,NOUN,SINGULAR
радость,194486,NOUN,SINGULAR
форму,194115,NOUN,SINGULAR
жены,193911,NOUN,SINGULAR
вечера,193623,NOUN,PLURAL
бизнес,193360,NOUN,SINGULAR
июня,193273,NOUN,SINGULAR
свободы,192126,NOUN,SINGULAR
вариант,191740,NOUN,SINGULAR
воде,191735,NOUN,SINGULAR
вина,191300,NOUN,PLURAL
делом,191266,NOUN,SINGULAR
мнение,191259,NOUN,SINGULAR
пользу,191048,NOUN,SINGULAR
идея,190895,NOUN,SINGULAR
цвет,190540,NOUN,SINGULAR
виде,190227,NOUN,SINGULAR
мистер,189936,NOUN,SINGULAR
дому,189846,NOUN,SINGULAR
сфере,189648,NOUN,SINGULAR
машина,189641,NOUN,SINGULAR
партии,189250,NOUN,SINGULAR
статьи,188924,NOUN,SINGULAR
война,188838,NOUN,SINGULAR
воздуха,188575,NOUN,SINGULAR
счастья,188079,NOUN,SINGULAR
сети,187467,NOUN,SINGULAR
вещей,186947,NOUN,PLURAL
всему,186640,DETERMINER,PRONOUN,ADVERB,
радости,186291,NOUN,SINGULAR
леса,186205,NOUN,PLURAL
науки,186198,NOUN,SINGULAR
попытку,186053,NOUN,SINGULAR
машине,184961,NOUN,SINGULAR
болезни,184816,NOUN,SINGULAR
пальцем,184800,NOUN,SINGULAR
дочери,184188,NOUN,SINGULAR
гости,184143,NOUN,VERB,IMP;INFLECTED_FORM;PLURAL
будущее,183761,ADJECTIVE,NOUN,SINGULAR
интерес,183514,NOUN,SINGULAR
сути,183488,NOUN,SINGULAR
старик,183347,NOUN,SINGULAR
цены,182706,NOUN,PLURAL
книге,182560,NOUN,SINGULAR
многое,182241,PRONOUN,
счет,182158,NOUN,SINGULAR
камень,181341,NOUN,SINGULAR
горы,181289,NOUN,PLURAL
правду,180746,NOUN,SINGULAR
членов,179791,NOUN,SINGULAR
условий,179764,NOUN,PLURAL
семья,179597,NOUN,SINGULAR
дворе,179270,NOUN,SINGULAR
граждан,178250,NOUN,PLURAL
рост,177528,NOUN,SINGULAR
центр,177293,NOUN,SINGULAR
столе,177061,NOUN,SINGULAR
января,176925,NOUN,SINGULAR
видов,176907,NOUN,PLURAL
пример,176809,NOUN,SINGULAR
смысла,176787,NOUN,SINGULAR
кабинет,176387,NOUN,SINGULAR
письма,176136,NOUN,PLURAL
область,175671,NOUN,SINGULAR
августа,175155,NOUN,SINGULAR
моря,174848,NOUN,PARTICIPLE,PLURAL
проекта,174481,NOUN,SINGULAR
услуг,173814,NOUN,PLURAL
тени,173132,NOUN,VERB,FORM_OF;IMP;INFLECTED_FORM;SINGULAR
марта,172850,NOUN,SINGULAR
женщину,172795,NOUN,SINGULAR
хозяин,172390,NOUN,SINGULAR
король,172143,NOUN,SINGULAR
площади,171905,NOUN,SINGULAR
словом,171518,NOUN,ADVERB,SINGULAR
задача,171354,NOUN,SINGULAR
октября,170716,NOUN,SINGULAR
команды,170676,NOUN,SINGULAR
продажи,170579,NOUN,SINGULAR
края,170227,NOUN,PLURAL
книга,169521,NOUN,SINGULAR
целей,169095,NOUN,PLURAL
оценки,168907,NOUN,SINGULAR
двор,168615,NOUN,SINGULAR
чувств,168544,NOUN,PLURAL
ладони,168410,NOUN,SINGULAR
главное,167735,NOUN,ADJECTIVE,SINGULAR
сестра,167448,NOUN,SINGULAR
выход,167267,NOUN,SINGULAR
короля,167199,NOUN,SINGULAR
мозга,166880,NOUN,SINGULAR
ребята,166184,NOUN,PLURAL
меры,166168,NOUN,SINGULAR
войска,165670,NOUN,PLURAL
текст,165178,NOUN,SINGULAR
трубку,164727,NOUN,SINGULAR
постели,164286,VERB,NOUN,FORM_OF;IMP;INFLECTED_FORM;SINGULAR
солнца,164025,NOUN,SINGULAR
примеру,164024,NOUN,SINGULAR
класса,163605,NOUN,SINGULAR
причине,163369,NOUN,SINGULAR
корабль,163140,NOUN,SINGULAR
знаний,162613,NOUN,PLURAL
книг,161710,NOUN,PLURAL
мозг,161307,NOUN,SINGULAR
мыслей,161094,NOUN,PLURAL
форма,160757,NOUN,SINGULAR
край,160672,NOUN,SINGULAR
спасибо,160262,INTERJECTION,
товаров,159908,NOUN,PLURAL
пара,159785,NOUN,SINGULAR
апреля,159449,NOUN,SINGULAR
гостей,158790,NOUN,PLURAL
углу,158392,NOUN,SINGULAR
парня,158381,NOUN,SINGULAR
ноября,158270,NOUN,SINGULAR
одежду,158055,NOUN,SINGULAR
судьба,158011,NOUN,SINGULAR
миру,157423,NOUN,SINGULAR
разу,157297,NOUN,SINGULAR
снег,157187,NOUN,SINGULAR
причины,156961,NOUN,SINGULAR
будущем,156726,NOUN,SINGULAR
анализ,156690,NOUN,SINGULAR
воли,156356,NOUN,SINGULAR
систем,156268,NOUN,PLURAL
ходу,156155,NOUN,SINGULAR
опыта,155961,NOUN,SINGULAR
школу,155623,NOUN,SINGULAR
наук,155292,NOUN,PLURAL
мест,155269,NOUN,PLURAL
приказ,154956,NOUN,SINGULAR
предмет,154646,NOUN,SINGULAR
рынке,154335,NOUN,SINGULAR
цена,154328,NOUN,SINGULAR
районе,154187,NOUN,SINGULAR
анализа,153954,NOUN,SINGULAR
женой,153914,NOUN,SINGULAR
зале,153736,NOUN,SINGULAR
жену,153617,NOUN,SINGULAR
случаев,153610,NOUN,PLURAL
здания,153125,NOUN,SINGULAR
рынка,153042,NOUN,SINGULAR
звуки,152778,NOUN,PLURAL
волос,152373,NOUN,SINGULAR
стену,152176,NOUN,SINGULAR
шагов,152053,NOUN,PLURAL
задач,152000,NOUN,PLURAL
духа,151955,NOUN,SINGULAR
леди,151809,NOUN,SINGULAR
задания,151680,NOUN,SINGULAR
среды,151658,NOUN,PLURAL
сотни,151352,NOUN,SINGULAR
замок,151148,NOUN,VERB,SINGULAR
суть,150873,NOUN,VERB,SINGULAR
список,150236,NOUN,SINGULAR
угол,149892,NOUN,SINGULAR
решений,149506,NOUN,PLURAL
телом,149452,NOUN,SINGULAR
выхода,149327,NOUN,SINGULAR
войну,149228,NOUN,SINGULAR
детства,148889,NOUN,SINGULAR
голосе,148829,NOUN,SINGULAR
улицы,148710,NOUN,SINGULAR
автор,148710,NOUN,SINGULAR
миссис,148421,NOUN,SINGULAR
князя,148183,NOUN,SINGULAR
планы,147724,NOUN,PLURAL
оружия,147676,NOUN,SINGULAR
войне,147494,NOUN,SINGULAR
спине,147441,NOUN,SINGULAR
ничем,147036,PRONOUN,
объекта,146910,NOUN,SINGULAR
проект,146852,NOUN,SINGULAR
пола,146476,NOUN,ADJECTIVE,SINGULAR
кровать,145976,NOUN,SINGULAR
метод,145947,NOUN,PLURAL
темноте,145800,NOUN,SINGULAR
природе,145750,NOUN,SINGULAR
времен,145487,NOUN,SINGULAR
кровью,145153,NOUN,SINGULAR
форм,144680,NOUN,PLURAL
законом,144592,NOUN,SINGULAR
наличие,144012,NOUN,SINGULAR
кухню,143512,NOUN,SINGULAR
договор,143340,NOUN,SINGULAR
детям,143222,NOUN,PLURAL
дерева,143177,NOUN,PLURAL
границы,143145,NOUN,SINGULAR
бабушка,143136,NOUN,SINGULAR
земля,142994,NOUN,SINGULAR
виды,142985,NOUN,PLURAL
модель,142828,NOUN,SINGULAR
данным,142555,NOUN,SINGULAR
дорога,142477,NOUN,ADJECTIVE,SINGULAR
звезды,142168,NOUN,SINGULAR
правил,141808,VERB,NOUN,PLURAL
рассказ,141777,NOUN,SINGULAR
огня,141762,NOUN,SINGULAR
силах,141713,NOUN,PLURAL
фоне,141434,NOUN,SINGULAR
теле,141383,NOUN,SINGULAR
дверью,141283,NOUN,SINGULAR
вещь,141071,NOUN,SINGULAR
шанс,141021,NOUN,SINGULAR
счастью,141013,NOUN,SINGULAR
ладонь,140851,NOUN,SINGULAR
кафе,140764,NOUN,SINGULAR
жителей,140684,NOUN,PLURAL
понятие,140460,NOUN,SINGULAR
мисс,140408,NOUN,SINGULAR
мною,140060,PRONOUN,
тишина,139854,NOUN,SINGULAR
органы,139818,NOUN,PLURAL
составе,139534,NOUN,SINGULAR
подход,139393,NOUN,SINGULAR
вопроса,139269,NOUN,SINGULAR
странах,139229,NOUN,PLURAL
любовью,138551,NOUN,SINGULAR
позицию,138548,NOUN,SINGULAR
одежды,138240,NOUN,SINGULAR
отцом,137907,NOUN,SINGULAR
группе,137778,NOUN,SINGULAR
точку,137726,NOUN,SINGULAR
эмоции,137613,NOUN,SINGULAR
выбора,137413,NOUN,SINGULAR
кухне,137397,NOUN,SINGULAR
бизнеса,137231,NOUN,SINGULAR
картины,137059,NOUN,SINGULAR
дождь,136973,NOUN,SINGULAR
кино,136595,NOUN,SINGULAR
причин,136550,NOUN,PLURAL
носом,136523,NOUN,SINGULAR
станции,136508,NOUN,SINGULAR
краю,135912,NOUN,SINGULAR
борьбы,135620,NOUN,SINGULAR
член,135614,NOUN,SINGULAR
кожи,135536,NOUN,SINGULAR
планеты,135413,NOUN,SINGULAR
месту,134795,NOUN,SINGULAR
энергию,134646,NOUN,SINGULAR
порядка,134394,NOUN,SINGULAR
взгляда,134174,NOUN,SINGULAR
ворота,133831,NOUN,SINGULAR
объем,133750,NOUN,VERB,SINGULAR
столу,133553,NOUN,SINGULAR
участия,133380,NOUN,SINGULAR
судьбы,133337,NOUN,PLURAL
периода,133279,NOUN,SINGULAR
методы,133186,NOUN,PLURAL
годов,133108,NOUN,PLURAL
подарок,132768,NOUN,SINGULAR
девочки,132551,NOUN,SINGULAR
детстве,132464,NOUN,SINGULAR
царь,132384,NOUN,SINGULAR
кресло,132229,NOUN,SINGULAR
разум,131961,NOUN,SINGULAR
реакции,131581,NOUN,SINGULAR
свободу,131575,NOUN,SINGULAR
карты,131459,NOUN,SINGULAR
здание,131180,NOUN,SINGULAR
ключ,131030,NOUN,SINGULAR
целях,130608,NOUN,PLURAL
врага,130399,NOUN,SINGULAR
занятия,130325,NOUN,SINGULAR
ногах,130308,NOUN,PLURAL
врач,129899,NOUN,SINGULAR
автора,129884,NOUN,SINGULAR
хозяина,129759,NOUN,SINGULAR
небе,129577,NOUN,SINGULAR
объект,129396,NOUN,SINGULAR
нормы,129270,NOUN,SINGULAR
империи,129103,NOUN,SINGULAR
дивизии,129064,NOUN,SINGULAR
площадь,128992,NOUN,SINGULAR
сумму,128964,NOUN,SINGULAR
царя,128509,NOUN,PARTICIPLE,SINGULAR
машин,128506,NOUN,PLURAL
частей,128435,NOUN,PLURAL
кусок,128402,NOUN,SINGULAR
делам,128371,NOUN,PLURAL
цветы,128222,NOUN,PLURAL
миром,128104,NOUN,SINGULAR
палец,127958,NOUN,SINGULAR
полиции,127922,NOUN,SINGULAR
ряда,127842,NOUN,SINGULAR
картину,127743,NOUN,SINGULAR
полчаса,127740,NOUN,SINGULAR
техники,127617,NOUN,PLURAL
песни,127227,NOUN,SINGULAR
причина,127131,NOUN,SINGULAR
волны,127061,NOUN,PLURAL
ошибки,126795,NOUN,SINGULAR
берег,126714,NOUN,VERB,SINGULAR
словах,126627,NOUN,PLURAL
тень,126462,NOUN,SINGULAR
стул,126384,NOUN,SINGULAR
глубине,126215,NOUN,SINGULAR
домов,126191,NOUN,PLURAL
народов,125666,NOUN,PLURAL
потери,125601,NOUN,SINGULAR
следы,125317,NOUN,PLURAL
стакан,125146,NOUN,SINGULAR
дядя,125082,NOUN,SINGULAR
улыбка,124893,NOUN,SINGULAR
тоном,124720,NOUN,SINGULAR
